date,city_id,province,country,latitude,longitude,temperature_max,temperature_min,temperature_mean,rain_sum,humidity_mean,wind_speed_max,aqi,cloud_cover_mean
2026-07-12,208,Ninh Thuận,Viet Nam,11.5647,108.9892,36.2,27.5,30.4,0.4,65,28.4,23,89
2026-07-12,326,Thừa Thiên Huế,Viet Nam,16.4633,107.5847,33.3,25.9,29.2,5.3,76,15.1,24,82
2026-07-12,981,Quảng Bình,Viet Nam,17.4731,106.5962,30.8,25.1,27.2,71.7,87,16.6,24,94
2026-07-12,587,Trà Vinh,Viet Nam,9.9342,106.3339,30.9,25.3,27.5,9.8,84,20.8,46,94
2026-07-12,495,Nghệ An,Viet Nam,18.6667,105.6667,32.3,25.5,28.6,22.2,86,9.5,37,77
2026-07-12,226,Kon Tum,Viet Nam,14.35,108.0,27.5,22.0,24.0,22.2,89,24.1,17,97
2026-07-12,237,Hải Phòng,Viet Nam,20.8449,106.6881,33.8,27.3,30.1,3.3,78,11.7,75,55
2026-07-12,920,Vĩnh Long,Viet Nam,10.2536,105.9723,30.6,25.0,27.5,4.0,84,23.1,42,95
2026-07-12,215,Hải Dương,Viet Nam,20.9391,106.3146,33.2,26.6,29.4,7.6,86,8.6,92,52
2026-07-12,327,Bà Rịa – Vũng Tàu,Viet Nam,10.4114,107.1362,29.2,26.7,28.0,9.9,82,24.9,35,90
2026-07-12,951,Bình Dương,Viet Nam,11.0531,106.6661,29.8,24.7,27.0,10.4,87,23.4,39,94
2026-07-12,696,Hà Nam,Viet Nam,20.5463,105.9142,31.9,25.7,27.8,19.6,91,11.6,101,61
2026-07-12,196,Đắk Lắk,Viet Nam,12.6667,108.05,29.6,23.0,25.5,2.4,83,20.6,19,93
2026-07-12,146,Tiền Giang,Viet Nam,10.3606,106.3636,30.5,25.2,27.3,4.0,86,21.2,45,94
2026-07-12,123,Quảng Trị,Viet Nam,16.75,107.1833,30.1,24.9,27.6,38.1,81,23.1,21,95
2026-07-12,416,Ninh Bình,Viet Nam,20.2506,105.9744,32.8,26.4,28.5,10.5,89,13.4,101,64
2026-07-12,454,Thanh Hóa,Viet Nam,19.8075,105.7764,32.4,24.4,28.3,15.6,88,10.2,70,73
2026-07-12,193,Bắc Kạn,Viet Nam,22.147,105.8326,34.6,25.7,28.9,1.7,86,10.6,68,69
2026-07-12,275,Tuyên Quang,Viet Nam,21.8159,105.2132,33.6,25.5,28.6,5.4,89,6.9,58,67
2026-07-12,160,Nam Định,Viet Nam,20.4231,106.1681,32.3,27.2,29.2,4.2,88,9.2,101,53
2026-07-12,278,Đồng Nai,Viet Nam,10.9575,106.8427,30.0,25.4,27.2,12.4,85,24.2,59,91
2026-07-12,456,Vĩnh Phúc,Viet Nam,21.3089,105.6047,33.0,26.3,29.0,5.9,87,9.8,96,65
2026-07-12,797,Gia Lai,Viet Nam,13.9833,108.0,23.9,20.4,21.8,22.6,97,28.4,17,99
2026-07-12,168,An Giang,Viet Nam,10.5185,105.1152,29.6,25.3,27.1,4.9,86,22.7,28,99
2026-07-12,701,Hà Nội,Viet Nam,21.0285,105.8542,33.1,26.8,29.1,7.5,88,7.9,95,58
2026-07-12,811,Điện Biên,Viet Nam,21.3833,103.0167,28.3,22.7,25.6,16.5,92,5.5,24,76
2026-07-12,347,Bình Phước,Viet Nam,11.7516,106.8778,30.4,24.2,26.2,19.2,91,24.1,25,90
2026-07-12,833,Bến Tre,Viet Nam,10.2424,106.3752,30.5,25.3,27.3,6.0,86,21.6,45,95
2026-07-12,590,Đà Nẵng,Viet Nam,16.0471,108.2068,36.4,26.0,29.9,21.3,73,15.0,43,89
2026-07-12,547,Sóc Trăng,Viet Nam,9.6019,105.9731,31.3,25.8,28.1,3.9,79,23.1,39,90
2026-07-12,110,Thái Nguyên,Viet Nam,21.5939,105.8481,33.7,26.4,29.2,2.1,86,11.3,86,63
2026-07-12,960,Lai Châu,Viet Nam,22.3959,103.4621,28.2,19.8,23.6,11.8,91,5.8,34,76
2026-07-12,849,Bắc Giang,Viet Nam,21.2731,106.1946,33.2,27.0,29.5,3.9,86,9.6,95,78
2026-07-12,669,Hưng Yên,Viet Nam,20.6465,106.0511,32.4,26.8,28.6,15.4,90,9.9,109,54
2026-07-12,385,Hà Giang,Viet Nam,22.8233,104.9836,35.5,27.2,30.8,1.8,75,5.3,35,65
2026-07-12,734,Yên Bái,Viet Nam,21.7051,104.8751,34.8,26.2,29.4,5.0,85,9.4,65,64
2026-07-12,252,Phú Thọ,Viet Nam,21.3235,105.4011,33.4,27.2,29.5,3.4,85,9.7,96,62
2026-07-12,813,Đồng Tháp,Viet Nam,10.4552,105.6323,29.5,25.2,27.1,2.1,86,26.4,39,98
2026-07-12,729,Phú Quốc,Viet Nam,10.279526,104.003538,28.3,22.3,24.9,15.1,96,20.8,21,100
2026-07-12,684,Khánh Hòa,Viet Nam,12.2467,109.1833,32.8,26.7,29.7,1.5,70,10.8,39,97
2026-07-12,255,Long An,Viet Nam,10.5332,105.4053,29.3,25.2,27.0,3.3,87,25.2,39,98
2026-07-12,132,Đắk Nông,Viet Nam,12.0,107.7,26.3,21.5,22.7,16.5,94,21.5,17,99
2026-07-12,872,Thái Bình,Viet Nam,20.4463,106.3364,32.5,27.1,29.5,4.0,84,9.8,89,53
2026-07-12,511,Hòa Bình,Viet Nam,20.8171,105.3375,32.8,26.5,28.8,13.2,90,8.4,67,83
2026-07-12,910,Cao Bằng,Viet Nam,22.6661,106.2635,35.3,25.5,29.9,0.8,80,7.2,38,68
2026-07-12,463,Hậu Giang,Viet Nam,9.7845,105.4735,31.3,25.1,27.8,3.2,80,24.5,34,97
2026-07-12,784,Bình Thuận,Viet Nam,10.9333,108.1,30.3,25.6,27.3,13.2,84,31.0,33,94
2026-07-13,701,Hà Nội,Viet Nam,21.0285,105.8542,33.1,27.0,29.9,1.6,83,11.0,94,52
2026-07-13,784,Bình Thuận,Viet Nam,10.9333,108.1,30.8,25.1,27.0,10.2,87,27.5,34,92
2026-07-13,734,Yên Bái,Viet Nam,21.7051,104.8751,34.4,26.8,30.5,0.6,77,8.9,67,54
2026-07-13,811,Điện Biên,Viet Nam,21.3833,103.0167,32.4,23.5,27.3,7.1,86,4.4,31,66
2026-07-13,915,Tây Ninh,Viet Nam,11.3125,106.1006,31.1,25.2,27.4,5.0,82,22.9,32,91
2026-07-13,547,Sóc Trăng,Viet Nam,9.6019,105.9731,28.6,25.0,26.2,15.8,92,19.5,54,97
2026-07-13,122,Lâm Đồng,Viet Nam,11.9404,108.4419,22.8,16.6,18.3,6.4,92,28.9,19,92
2026-07-13,123,Quảng Trị,Viet Nam,16.75,107.1833,33.2,26.4,29.3,0.8,72,22.8,22,84
2026-07-13,645,Hà Tĩnh,Viet Nam,18.3421,105.9038,31.4,26.7,28.4,8.4,88,6.9,33,86
2026-07-13,833,Bến Tre,Viet Nam,10.2424,106.3752,29.9,24.9,26.5,18.5,91,15.8,60,92
2026-07-13,454,Thanh Hóa,Viet Nam,19.8075,105.7764,33.0,26.2,29.3,0.9,82,10.9,62,68
2026-07-13,288,Hoàng Sa,Viet Nam,16.641233,112.742024,30.4,27.6,28.8,19.6,81,38.6,30,100
2026-07-13,110,Thái Nguyên,Viet Nam,21.5939,105.8481,33.9,26.8,30.2,1.4,81,14.2,94,40
2026-07-13,385,Hà Giang,Viet Nam,22.8233,104.9836,35.2,26.6,30.0,3.3,77,9.5,37,62
2026-07-13,108,Lào Cai,Viet Nam,22.4856,103.9707,34.1,26.3,30.5,2.0,74,5.8,41,54
2026-07-13,255,Long An,Viet Nam,10.5332,105.4053,29.1,24.5,26.4,11.7,89,19.6,43,96
2026-07-13,249,Phú Yên,Viet Nam,13.0883,109.3045,35.6,28.2,30.8,2.2,57,27.7,23,99
2026-07-13,849,Bắc Giang,Viet Nam,21.2731,106.1946,34.2,27.0,30.1,1.4,80,12.2,94,45
2026-07-13,365,Cà Mau,Viet Nam,9.1769,105.1501,28.4,25.5,26.1,24.8,93,18.7,32,99
2026-07-13,521,TP. Hồ Chí Minh,Viet Nam,10.8231,106.6297,31.5,25.0,27.0,14.6,85,16.3,64,97
2026-07-13,201,Trường Sa,Viet Nam,10.66936,115.833324,30.3,29.6,29.9,0.9,74,38.2,31,96
2026-07-13,910,Cao Bằng,Viet Nam,22.6661,106.2635,35.0,25.8,30.3,0.7,77,8.3,41,45
2026-07-13,620,Cần Thơ,Viet Nam,10.0451,105.7462,28.9,24.8,26.0,25.3,92,20.8,44,97
2026-07-13,132,Đắk Nông,Viet Nam,12.0,107.7,25.9,21.3,22.5,15.5,94,22.5,20,97
2026-07-13,237,Hải Phòng,Viet Nam,20.8449,106.6881,33.6,27.7,30.4,0.0,78,11.1,70,68
2026-07-13,861,Lạng Sơn,Viet Nam,21.8519,106.7614,32.8,24.0,28.2,2.5,82,9.6,63,60
2026-07-13,496,Bạc Liêu,Viet Nam,9.2941,105.7242,27.6,25.7,26.3,20.2,93,14.4,36,98
2026-07-13,960,Lai Châu,Viet Nam,22.3959,103.4621,29.5,20.8,24.7,5.9,84,4.9,31,64
2026-07-13,278,Đồng Nai,Viet Nam,10.9575,106.8427,30.9,25.2,27.1,17.2,86,20.2,64,95
2026-07-13,503,Sơn La,Viet Nam,21.3262,103.9149,30.2,22.8,26.5,2.4,83,9.7,41,45
2026-07-13,797,Gia Lai,Viet Nam,13.9833,108.0,24.4,20.9,21.8,18.3,97,29.8,18,98
2026-07-13,511,Hòa Bình,Viet Nam,20.8171,105.3375,32.9,27.0,29.2,5.9,89,9.4,63,74
2026-07-13,587,Trà Vinh,Viet Nam,9.9342,106.3339,29.5,25.0,26.3,9.5,92,26.1,60,92
2026-07-13,495,Nghệ An,Viet Nam,18.6667,105.6667,31.8,27.1,29.0,5.5,82,9.3,46,79
2026-07-13,729,Phú Quốc,Viet Nam,10.279526,104.003538,25.7,23.4,24.6,34.0,98,14.5,21,100
2026-07-13,215,Hải Dương,Viet Nam,20.9391,106.3146,32.8,26.9,29.7,2.8,82,11.3,91,62
2026-07-13,456,Vĩnh Phúc,Viet Nam,21.3089,105.6047,31.9,27.0,29.5,3.6,83,11.5,89,47
2026-07-13,326,Thừa Thiên Huế,Viet Nam,16.4633,107.5847,34.4,26.8,29.4,6.3,81,14.1,30,86
2026-07-13,684,Khánh Hòa,Viet Nam,12.2467,109.1833,33.4,27.3,30.0,1.3,71,14.4,39,82
2026-07-13,133,Bình Định,Viet Nam,13.782,109.2194,34.0,25.3,29.0,3.7,71,24.2,24,94
2026-07-13,168,An Giang,Viet Nam,10.5185,105.1152,28.5,24.9,26.3,10.7,91,21.8,27,99
2026-07-13,707,Bắc Ninh,Viet Nam,21.1861,106.0763,33.4,27.0,30.0,3.0,82,12.2,94,48
2026-07-13,208,Ninh Thuận,Viet Nam,11.5647,108.9892,35.8,27.0,29.9,0.6,67,31.4,24,82
2026-07-13,981,Quảng Bình,Viet Nam,17.4731,106.5962,33.3,25.8,29.1,6.2,77,17.2,28,84
2026-07-13,463,Hậu Giang,Viet Nam,9.7845,105.4735,27.9,24.9,25.7,17.6,94,13.1,42,99
2026-07-13,813,Đồng Tháp,Viet Nam,10.4552,105.6323,29.4,24.1,26.2,14.3,90,25.5,43,98
2026-07-13,226,Kon Tum,Viet Nam,14.35,108.0,26.7,22.5,24.1,17.6,88,23.6,18,93
2026-07-13,193,Bắc Kạn,Viet Nam,22.147,105.8326,33.5,25.5,29.2,2.5,86,7.5,69,52
2026-07-13,669,Hưng Yên,Viet Nam,20.6465,106.0511,32.9,26.9,29.3,7.1,87,8.4,94,64
2026-07-13,252,Phú Thọ,Viet Nam,21.3235,105.4011,32.9,27.5,30.5,1.2,79,13.8,89,35
2026-07-13,920,Vĩnh Long,Viet Nam,10.2536,105.9723,29.0,24.8,26.3,16.6,90,17.9,54,95
2026-07-13,767,Kiên Giang,Viet Nam,10.0122,105.0809,27.5,25.4,26.2,29.5,92,19.9,29,100
2026-07-13,327,Bà Rịa – Vũng Tàu,Viet Nam,10.4114,107.1362,29.3,26.4,27.6,7.5,83,29.2,37,91
2026-07-13,590,Đà Nẵng,Viet Nam,16.0471,108.2068,35.3,27.3,30.1,1.0,71,17.5,46,90
2026-07-13,146,Tiền Giang,Viet Nam,10.3606,106.3636,29.7,24.9,26.6,9.4,89,19.7,60,93
2026-07-13,275,Tuyên Quang,Viet Nam,21.8159,105.2132,33.7,26.1,29.6,1.4,81,12.1,63,55
2026-07-13,160,Nam Định,Viet Nam,20.4231,106.1681,32.4,27.2,29.5,4.6,83,9.6,82,66
2026-07-13,872,Thái Bình,Viet Nam,20.4463,106.3364,32.5,27.5,29.6,8.4,81,8.7,80,68
2026-07-13,416,Ninh Bình,Viet Nam,20.2506,105.9744,32.5,26.0,28.6,10.9,87,11.4,82,75
2026-07-13,196,Đắk Lắk,Viet Nam,12.6667,108.05,29.8,22.6,25.2,4.9,84,19.6,20,91
2026-07-13,696,Hà Nam,Viet Nam,20.5463,105.9142,32.5,26.0,28.5,6.6,87,10.9,82,65
2026-07-13,347,Bình Phước,Viet Nam,11.7516,106.8778,30.2,23.4,26.1,15.9,88,18.3,29,94
2026-07-13,951,Bình Dương,Viet Nam,11.0531,106.6661,30.8,24.9,27.0,9.3,84,22.5,49,91
2026-07-14,193,Bắc Kạn,Viet Nam,22.147,105.8326,35.0,26.7,30.1,0.2,81,8.3,73,89
2026-07-14,208,Ninh Thuận,Viet Nam,11.5647,108.9892,35.3,27.0,30.0,0.3,70,29.9,27,90
2026-07-14,797,Gia Lai,Viet Nam,13.9833,108.0,25.0,20.5,22.0,20.4,95,25.5,18,96
2026-07-14,252,Phú Thọ,Viet Nam,21.3235,105.4011,35.0,28.4,31.3,0.0,76,13.5,93,84
2026-07-14,496,Bạc Liêu,Viet Nam,9.2941,105.7242,29.0,24.9,27.2,8.8,89,14.6,32,94
2026-07-14,696,Hà Nam,Viet Nam,20.5463,105.9142,33.4,27.5,29.7,0.8,82,16.8,101,93
2026-07-14,326,Thừa Thiên Huế,Viet Nam,16.4633,107.5847,35.1,27.8,30.4,1.0,68,13.0,34,99
2026-07-14,511,Hòa Bình,Viet Nam,20.8171,105.3375,34.5,28.2,30.7,1.7,84,9.0,63,88
2026-07-14,226,Kon Tum,Viet Nam,14.35,108.0,28.4,22.2,24.5,13.9,85,21.3,17,86
2026-07-14,920,Vĩnh Long,Viet Nam,10.2536,105.9723,31.1,24.6,27.2,3.2,86,19.9,40,93
2026-07-14,196,Đắk Lắk,Viet Nam,12.6667,108.05,29.3,22.8,25.7,3.3,81,17.8,21,89
2026-07-14,454,Thanh Hóa,Viet Nam,19.8075,105.7764,34.2,27.4,29.5,7.7,84,14.3,70,93
2026-07-14,684,Khánh Hòa,Viet Nam,12.2467,109.1833,33.7,27.2,30.5,1.1,68,13.7,45,88
2026-07-14,767,Kiên Giang,Viet Nam,10.0122,105.0809,29.1,24.7,27.0,6.8,87,18.6,27,89
2026-07-14,456,Vĩnh Phúc,Viet Nam,21.3089,105.6047,34.7,27.7,30.7,0.9,76,16.8,93,84
2026-07-14,278,Đồng Nai,Viet Nam,10.9575,106.8427,31.6,25.4,28.1,2.8,80,21.4,58,82
2026-07-14,590,Đà Nẵng,Viet Nam,16.0471,108.2068,35.7,29.1,31.1,1.1,64,12.0,43,99
2026-07-14,110,Thái Nguyên,Viet Nam,21.5939,105.8481,35.5,27.7,30.9,0.0,75,17.1,82,86
2026-07-14,463,Hậu Giang,Viet Nam,9.7845,105.4735,30.6,24.1,27.1,5.6,88,15.1,36,92
2026-07-14,960,Lai Châu,Viet Nam,22.3959,103.4621,30.1,20.9,25.3,18.0,83,4.2,30,78
2026-07-14,701,Hà Nội,Viet Nam,21.0285,105.8542,34.4,27.7,30.5,0.7,79,15.5,89,86
2026-07-14,872,Thái Bình,Viet Nam,20.4463,106.3364,33.1,28.4,30.1,0.6,80,14.2,77,88
2026-07-14,734,Yên Bái,Viet Nam,21.7051,104.8751,35.8,27.2,30.7,1.4,80,11.2,72,87
2026-07-14,146,Tiền Giang,Viet Nam,10.3606,106.3636,31.2,25.0,27.4,0.9,85,20.3,44,88
2026-07-14,910,Cao Bằng,Viet Nam,22.6661,106.2635,36.0,26.6,30.5,0.0,72,11.2,49,87
2026-07-14,915,Tây Ninh,Viet Nam,11.3125,106.1006,31.5,25.1,27.6,1.6,81,21.8,28,89
2026-07-14,288,Hoàng Sa,Viet Nam,16.641233,112.742024,30.3,28.9,29.5,5.7,78,39.8,33,96
2026-07-14,122,Lâm Đồng,Viet Nam,11.9404,108.4419,21.6,16.7,18.7,4.3,92,21.8,20,95
2026-07-14,620,Cần Thơ,Viet Nam,10.0451,105.7462,30.8,24.3,27.0,5.3,87,18.0,36,93
2026-07-14,645,Hà Tĩnh,Viet Nam,18.3421,105.9038,33.5,27.3,29.7,11.6,76,17.2,34,93
2026-07-14,861,Lạng Sơn,Viet Nam,21.8519,106.7614,34.3,25.5,28.4,1.5,81,12.1,53,91
2026-07-14,503,Sơn La,Viet Nam,21.3262,103.9149,31.7,22.3,26.4,5.4,87,11.1,29,96
2026-07-14,365,Cà Mau,Viet Nam,9.1769,105.1501,30.7,24.1,27.4,11.1,87,14.3,30,92
2026-07-14,201,Trường Sa,Viet Nam,10.66936,115.833324,30.4,29.3,30.0,0.0,71,28.9,29,89
2026-07-14,108,Lào Cai,Viet Nam,22.4856,103.9707,34.3,28.1,31.0,0.6,75,5.8,41,78
2026-07-14,385,Hà Giang,Viet Nam,22.8233,104.9836,35.2,26.9,30.3,0.3,76,11.4,44,86
2026-07-14,784,Bình Thuận,Viet Nam,10.9333,108.1,31.3,24.9,27.6,2.3,83,26.1,37,93
2026-07-14,729,Phú Quốc,Viet Nam,10.279526,104.003538,28.3,24.1,25.4,7.3,93,17.0,27,98
2026-07-14,255,Long An,Viet Nam,10.5332,105.4053,30.0,24.5,27.0,4.3,86,20.4,36,93
2026-07-14,547,Sóc Trăng,Viet Nam,9.6019,105.9731,29.8,24.8,26.7,9.8,90,17.6,41,88
2026-07-14,813,Đồng Tháp,Viet Nam,10.4552,105.6323,30.2,24.8,27.2,2.9,85,21.3,36,85
2026-07-14,347,Bình Phước,Viet Nam,11.7516,106.8778,30.0,24.2,26.1,9.3,91,19.7,29,90
2026-07-14,168,An Giang,Viet Nam,10.5185,105.1152,30.2,24.6,27.0,5.2,85,17.6,26,92
2026-07-14,237,Hải Phòng,Viet Nam,20.8449,106.6881,33.8,28.6,30.3,2.9,81,9.0,64,90
2026-07-14,123,Quảng Trị,Viet Nam,16.75,107.1833,32.5,26.9,29.2,10.2,72,24.6,24,99
2026-07-14,951,Bình Dương,Viet Nam,11.0531,106.6661,31.5,24.6,27.7,1.8,81,21.9,40,79
2026-07-14,160,Nam Định,Viet Nam,20.4231,106.1681,33.4,28.3,30.1,1.4,80,15.3,101,88
2026-07-14,981,Quảng Bình,Viet Nam,17.4731,106.5962,33.7,27.0,29.6,6.2,72,17.7,30,95
2026-07-14,669,Hưng Yên,Viet Nam,20.6465,106.0511,33.8,27.9,30.1,1.2,80,15.5,105,91
2026-07-14,327,Bà Rịa – Vũng Tàu,Viet Nam,10.4114,107.1362,30.7,26.7,28.3,4.7,80,22.2,35,93
2026-07-14,275,Tuyên Quang,Viet Nam,21.8159,105.2132,34.2,27.4,30.5,0.2,77,9.5,64,87
2026-07-14,132,Đắk Nông,Viet Nam,12.0,107.7,26.7,21.0,22.9,7.7,93,19.0,22,95
2026-07-14,133,Bình Định,Viet Nam,13.782,109.2194,34.6,27.2,30.3,1.4,63,23.3,31,92
2026-07-14,495,Nghệ An,Viet Nam,18.6667,105.6667,33.8,28.0,30.4,1.6,73,19.3,54,92
2026-07-14,249,Phú Yên,Viet Nam,13.0883,109.3045,35.1,28.6,31.6,0.5,55,27.2,32,91
2026-07-14,849,Bắc Giang,Viet Nam,21.2731,106.1946,34.8,28.3,30.7,1.1,79,16.2,89,86
2026-07-14,833,Bến Tre,Viet Nam,10.2424,106.3752,31.4,25.0,27.2,1.5,87,17.3,44,86
2026-07-14,416,Ninh Bình,Viet Nam,20.2506,105.9744,34.5,28.0,29.8,8.3,82,17.8,101,86
2026-07-14,587,Trà Vinh,Viet Nam,9.9342,106.3339,30.6,24.9,26.6,9.4,90,19.1,46,87
2026-07-14,215,Hải Dương,Viet Nam,20.9391,106.3146,34.4,27.7,30.1,0.3,82,13.0,82,92
2026-07-14,811,Điện Biên,Viet Nam,21.3833,103.0167,31.5,23.4,27.2,8.2,84,8.9,23,92
2026-07-14,707,Bắc Ninh,Viet Nam,21.1861,106.0763,34.7,28.0,30.6,1.9,78,16.0,89,86
2026-07-14,521,TP. Hồ Chí Minh,Viet Nam,10.8231,106.6297,32.1,25.0,28.1,2.9,80,20.5,58,83
2026-07-15,326,Thừa Thiên Huế,Viet Nam,16.4633,107.5847,31.8,26.7,29.2,0.7,74,15.7,33,96
2026-07-15,910,Cao Bằng,Viet Nam,22.6661,106.2635,34.1,24.8,28.8,7.0,84,10.1,63,92
2026-07-15,920,Vĩnh Long,Viet Nam,10.2536,105.9723,31.0,24.1,26.6,4.4,90,12.4,62,96
2026-07-15,547,Sóc Trăng,Viet Nam,9.6019,105.9731,30.4,24.1,26.6,8.5,90,13.9,56,97
2026-07-15,327,Bà Rịa – Vũng Tàu,Viet Nam,10.4114,107.1362,29.7,25.1,27.2,4.4,85,25.9,39,95
2026-07-15,456,Vĩnh Phúc,Viet Nam,21.3089,105.6047,33.9,26.5,30.1,6.2,80,17.5,94,93
2026-07-15,208,Ninh Thuận,Viet Nam,11.5647,108.9892,36.8,27.3,31.0,0.8,64,28.3,28,95
2026-07-15,160,Nam Định,Viet Nam,20.4231,106.1681,34.1,26.2,30.7,11.1,77,17.9,78,97
2026-07-15,132,Đắk Nông,Viet Nam,12.0,107.7,27.7,20.8,23.2,7.4,91,18.9,26,95
2026-07-15,811,Điện Biên,Viet Nam,21.3833,103.0167,30.4,23.6,26.3,11.9,87,12.1,22,98
2026-07-15,168,An Giang,Viet Nam,10.5185,105.1152,31.0,24.7,27.0,20.5,85,16.3,41,98
2026-07-15,833,Bến Tre,Viet Nam,10.2424,106.3752,31.6,24.4,26.7,8.8,91,20.4,61,95
2026-07-15,511,Hòa Bình,Viet Nam,20.8171,105.3375,35.5,26.2,31.2,5.4,78,10.9,51,89
2026-07-15,587,Trà Vinh,Viet Nam,9.9342,106.3339,30.5,24.0,26.6,13.6,91,11.6,57,97
2026-07-15,237,Hải Phòng,Viet Nam,20.8449,106.6881,34.4,26.1,30.1,3.7,83,14.2,68,95
2026-07-15,797,Gia Lai,Viet Nam,13.9833,108.0,26.2,20.8,22.3,20.4,93,24.5,19,94
2026-07-15,133,Bình Định,Viet Nam,13.782,109.2194,36.2,26.6,30.6,1.3,62,27.5,29,99
2026-07-15,521,TP. Hồ Chí Minh,Viet Nam,10.8231,106.6297,31.7,23.9,26.9,24.4,88,14.3,65,98
2026-07-15,701,Hà Nội,Viet Nam,21.0285,105.8542,34.2,26.4,30.2,3.2,82,15.1,92,88
2026-07-15,696,Hà Nam,Viet Nam,20.5463,105.9142,34.2,25.8,30.3,10.8,79,14.3,78,97
2026-07-15,684,Khánh Hòa,Viet Nam,12.2467,109.1833,34.8,27.9,31.2,0.2,63,17.0,48,91
2026-07-15,215,Hải Dương,Viet Nam,20.9391,106.3146,33.8,26.0,29.7,6.7,85,12.2,81,94
2026-07-15,495,Nghệ An,Viet Nam,18.6667,105.6667,33.5,26.3,29.7,5.2,71,25.0,45,98
2026-07-15,463,Hậu Giang,Viet Nam,9.7845,105.4735,30.3,24.1,26.5,18.0,90,18.3,51,98
2026-07-15,275,Tuyên Quang,Viet Nam,21.8159,105.2132,33.3,25.1,29.5,18.3,83,16.1,76,95
2026-07-15,110,Thái Nguyên,Viet Nam,21.5939,105.8481,33.5,25.7,29.6,4.8,85,14.8,85,92
2026-07-15,249,Phú Yên,Viet Nam,13.0883,109.3045,37.3,27.7,31.9,1.1,54,29.6,35,93
2026-07-15,255,Long An,Viet Nam,10.5332,105.4053,30.3,24.8,26.9,12.3,87,16.4,61,98
2026-07-15,496,Bạc Liêu,Viet Nam,9.2941,105.7242,30.0,24.2,26.6,10.5,90,14.9,32,97
2026-07-15,729,Phú Quốc,Viet Nam,10.279526,104.003538,28.7,24.4,25.6,18.5,91,11.7,31,99
2026-07-15,669,Hưng Yên,Viet Nam,20.6465,106.0511,33.8,26.4,30.5,10.2,79,26.6,92,97
2026-07-15,813,Đồng Tháp,Viet Nam,10.4552,105.6323,30.5,24.8,26.9,9.0,88,13.4,61,97
2026-07-15,365,Cà Mau,Viet Nam,9.1769,105.1501,30.2,24.8,26.7,12.5,89,16.1,32,98
2026-07-15,123,Quảng Trị,Viet Nam,16.75,107.1833,31.9,26.8,29.3,0.3,69,23.1,25,92
2026-07-15,734,Yên Bái,Viet Nam,21.7051,104.8751,34.7,25.7,30.3,22.6,81,13.8,58,96
2026-07-15,503,Sơn La,Viet Nam,21.3262,103.9149,29.9,22.9,26.0,12.8,90,12.0,23,96
2026-07-15,252,Phú Thọ,Viet Nam,21.3235,105.4011,34.3,27.5,30.9,3.2,80,19.3,94,94
2026-07-15,861,Lạng Sơn,Viet Nam,21.8519,106.7614,30.3,24.4,27.4,3.5,87,11.7,64,92
2026-07-15,454,Thanh Hóa,Viet Nam,19.8075,105.7764,34.7,26.2,30.8,2.4,72,24.3,61,98
2026-07-15,645,Hà Tĩnh,Viet Nam,18.3421,105.9038,33.0,25.5,29.6,10.8,75,24.5,30,94
2026-07-15,620,Cần Thơ,Viet Nam,10.0451,105.7462,30.8,24.4,26.6,12.9,89,13.8,61,99
2026-07-15,193,Bắc Kạn,Viet Nam,22.147,105.8326,33.1,26.0,29.0,4.5,86,9.2,80,95
2026-07-15,201,Trường Sa,Viet Nam,10.66936,115.833324,30.0,29.4,29.7,0.4,78,23.6,24,79
2026-07-15,872,Thái Bình,Viet Nam,20.4463,106.3364,33.8,26.2,30.8,7.6,76,19.5,68,97
2026-07-15,347,Bình Phước,Viet Nam,11.7516,106.8778,30.7,23.5,25.9,10.3,91,13.6,40,98
2026-07-15,951,Bình Dương,Viet Nam,11.0531,106.6661,31.6,23.8,26.7,10.4,87,18.2,60,97
2026-07-15,122,Lâm Đồng,Viet Nam,11.9404,108.4419,23.8,16.7,19.7,3.1,85,21.1,21,96
2026-07-15,707,Bắc Ninh,Viet Nam,21.1861,106.0763,34.2,26.3,29.9,1.5,83,15.7,92,90
2026-07-15,767,Kiên Giang,Viet Nam,10.0122,105.0809,29.1,25.5,26.8,14.0,87,18.8,45,98
2026-07-15,849,Bắc Giang,Viet Nam,21.2731,106.1946,33.8,26.3,29.6,3.3,85,13.2,92,92
2026-07-15,196,Đắk Lắk,Viet Nam,12.6667,108.05,30.5,22.4,25.4,14.5,82,17.7,23,98
2026-07-15,278,Đồng Nai,Viet Nam,10.9575,106.8427,31.0,24.3,26.7,18.6,88,16.0,65,97
2026-07-15,385,Hà Giang,Viet Nam,22.8233,104.9836,33.5,25.2,29.1,14.3,85,6.6,39,95
2026-07-15,416,Ninh Bình,Viet Nam,20.2506,105.9744,34.2,26.2,30.6,7.8,77,21.8,78,98
2026-07-15,288,Hoàng Sa,Viet Nam,16.641233,112.742024,30.0,28.7,29.6,4.0,79,40.7,39,86
2026-07-15,915,Tây Ninh,Viet Nam,11.3125,106.1006,31.5,24.0,26.8,5.1,86,19.8,38,98
2026-07-15,108,Lào Cai,Viet Nam,22.4856,103.9707,34.1,26.7,30.8,10.4,79,8.5,25,95
2026-07-15,226,Kon Tum,Viet Nam,14.35,108.0,28.4,22.6,24.7,9.7,84,20.5,18,90
2026-07-15,960,Lai Châu,Viet Nam,22.3959,103.4621,28.9,21.4,23.9,23.2,90,4.5,24,96
